agree-obj,"91 pl, ungram",der Forscher die Probandinnen wieder geduldig erinnerten als sie den Termin für das Experiment vergaßen.
agree-obj,"92 sg, gram",der Bäcker die Müllerin letztendlich dynamisch anspornte da die Qualität des Mehls nachließ.
agree-obj,"92 sg, ungram",der Bäcker die Müllerin letztendlich dynamisch anspornten da die Qualität des Mehls nachließ.
agree-obj,"92 pl, gram",der Bäcker die Müllerinnen letztendlich dynamisch anspornte da die Qualität des Mehls nachließ.
agree-obj,"92 pl, ungram",der Bäcker die Müllerinnen letztendlich dynamisch anspornten da die Qualität des Mehls nachließ.
agree-obj,"93 sg, gram",der Kosmonaut die Astronautin immerhin ungehemmt lobte als sie aus dem Weltraum zurückkehrte.
agree-obj,"93 sg, ungram",der Kosmonaut die Astronautin immerhin ungehemmt lobten als sie aus dem Weltraum zurückkehrte.
agree-obj,"93 pl, gram",der Kosmonaut die Astronautinnen immerhin ungehemmt lobte als sie aus dem Weltraum zurückkehrten.
agree-obj,"93 pl, ungram",der Kosmonaut die Astronautinnen immerhin ungehemmt lobten als sie aus dem Weltraum zurückkehrten.
agree-obj,"94 sg, gram",der Fan die Verliererin wohl flüchtig sah als sie abseits der Kameras weinte.
agree-obj,"94 sg, ungram",der Fan die Verliererin wohl flüchtig sahen als sie abseits der Kameras weinte.
agree-obj,"94 pl, gram",der Fan die Verliererinnen wohl flüchtig sah als sie abseits der Kameras weinten.
agree-obj,"94 pl, ungram",der Fan die Verliererinnen wohl flüchtig sahen als sie abseits der Kameras weinten.
agree-obj,"95 sg, gram",der Veranstalter die Besucherin eben reichlich ärgerte als er beim Einlass ihren Ausweis verlangte.
agree-obj,"95 sg, ungram",der Veranstalter die Besucherin eben reichlich ärgerten als er beim Einlass ihren Ausweis verlangte.
agree-obj,"95 pl, gram",der Veranstalter die Besucherinnen eben reichlich ärgerte als er beim Einlass ihren Ausweis verlangte.
agree-obj,"95 pl, ungram",der Veranstalter die Besucherinnen eben reichlich ärgerten als er beim Einlass ihren Ausweis verlangte.
agree-obj,"96 sg, gram",der Chef die Beraterin eigentlich inständig vergötterte da sie ihm jeden Wunsch von den Augen ablas.
agree-obj,"96 sg, ungram",der Chef die Beraterin eigentlich inständig vergötterten da sie ihm jeden Wunsch von den Augen ablas.
agree-obj,"96 pl, gram",der Chef die Beraterinnen eigentlich inständig vergötterte da sie ihm jeden Wunsch von den Augen ablasn.
agree-obj,"96 pl, ungram",der Chef die Beraterinnen eigentlich inständig vergötterten da sie ihm jeden Wunsch von den Augen ablasn.
agree-obj,"97 sg, gram",der Zeichner die Malerin gar intensiv bewunderte als er sich die neue Ausstellung anschaute.
agree-obj,"97 sg, ungram",der Zeichner die Malerin gar intensiv bewunderten als er sich die neue Ausstellung anschaute.
agree-obj,"97 pl, gram",der Zeichner die Malerinnen gar intensiv bewunderte als er sich die neue Ausstellung anschaute.
agree-obj,"97 pl, ungram",der Zeichner die Malerinnen gar intensiv bewunderten als er sich die neue Ausstellung anschaute.
agree-obj,"98 sg, gram",der Zugführer die Schaffnerin letztens einfach bestahl als sie gerade Fahrkarten kontrollierte.
agree-obj,"98 sg, ungram",der Zugführer die Schaffnerin letztens einfach bestahlen als sie gerade Fahrkarten kontrollierte.
agree-obj,"98 pl, gram",der Zugführer die Schaffnerinnen letztens einfach bestahl als sie gerade Fahrkarten kontrollierten.
agree-obj,"98 pl, ungram",der Zugführer die Schaffnerinnen letztens einfach bestahlen als sie gerade Fahrkarten kontrollierten.
agree-obj,"99 sg, gram",der Leibwächter die Kronzeugin damals genau lehrte wie sie sich bis zum Prozess zu verhalten hat.
agree-obj,"99 sg, ungram",der Leibwächter die Kronzeugin damals genau lehrten wie sie sich bis zum Prozess zu verhalten hat.
agree-obj,"99 pl, gram",der Leibwächter die Kronzeuginnen damals genau lehrte wie sie sich bis zum Prozess zu verhalten hatn.
agree-obj,"99 pl, ungram",der Leibwächter die Kronzeuginnen damals genau lehrten wie sie sich bis zum Prozess zu verhalten hatn.
agree-obj,"100 sg, gram",der Stiefsohn die Tante zunächst grob vernachlässigte obwohl sie sich immer um ihn gekümmert hat.
agree-obj,"100 sg, ungram",der Stiefsohn die Tante zunächst grob vernachlässigten obwohl sie sich immer um ihn gekümmert hat.
agree-obj,"100 pl, gram",der Stiefsohn die Tanten zunächst grob vernachlässigte obwohl sie sich immer um ihn gekümmert hatn.
agree-obj,"100 pl, ungram",der Stiefsohn die Tanten zunächst grob vernachlässigten obwohl sie sich immer um ihn gekümmert hatn.
agree-obj,"101 sg, gram",der Häftling die Täterin gestern brutal erwürgte um an die Zigaretten zu gelangen.
agree-obj,"101 sg, ungram",der Häftling die Täterin gestern brutal erwürgten um an die Zigaretten zu gelangen.
agree-obj,"101 pl, gram",der Häftling die Täterinnen gestern brutal erwürgte um an die Zigaretten zu gelangen.
agree-obj,"101 pl, ungram",der Häftling die Täterinnen gestern brutal erwürgten um an die Zigaretten zu gelangen.
agree-obj,"102 sg, gram",der Streber die Zicke tatsächlich schadenfroh verspottete als sie eine schlechte Note bekam.
agree-obj,"102 sg, ungram",der Streber die Zicke tatsächlich schadenfroh verspotteten als sie eine schlechte Note bekam.
agree-obj,"102 pl, gram",der Streber die Zicken tatsächlich schadenfroh verspottete als sie eine schlechte Note bekamn.
agree-obj,"102 pl, ungram",der Streber die Zicken tatsächlich schadenfroh verspotteten als sie eine schlechte Note bekamn.
agree-obj,"103 sg, gram",der Sozialist die Genossin gerne lecker bekochte als sie den Wahlsieg feierten.
agree-obj,"103 sg, ungram",der Sozialist die Genossin gerne lecker bekochten als sie den Wahlsieg feierten.
agree-obj,"103 pl, gram",der Sozialist die Genossinnen gerne lecker bekochte als sie den Wahlsieg feiertenn.
agree-obj,"103 pl, ungram",der Sozialist die Genossinnen gerne lecker bekochten als sie den Wahlsieg feiertenn.
agree-obj,"104 sg, gram",der Muslim die Christin eigentlich schon respektierte obwohl sich ihr Glaube unterscheidet.
agree-obj,"104 sg, ungram",der Muslim die Christin eigentlich schon respektierten obwohl sich ihr Glaube unterscheidet.
agree-obj,"104 pl, gram",der Muslim die Christinnen eigentlich schon respektierte obwohl sich ihr Glaube unterscheidet.
agree-obj,"104 pl, ungram",der Muslim die Christinnen eigentlich schon respektierten obwohl sich ihr Glaube unterscheidet.
agree-obj,"105 sg, gram",der Briefträger die Zeitungsbotin natürlich umsichtig warnte da sich auf dem Grundstück ein Hund befand.
agree-obj,"105 sg, ungram",der Briefträger die Zeitungsbotin natürlich umsichtig warnten da sich auf dem Grundstück ein Hund befand.
agree-obj,"105 pl, gram",der Briefträger die Zeitungsbotinnen natürlich umsichtig warnte da sich auf dem Grundstück ein Hund befand.
agree-obj,"105 pl, ungram",der Briefträger die Zeitungsbotinnen natürlich umsichtig warnten da sich auf dem Grundstück ein Hund befand.
agree-obj,"106 sg, gram",der Publizist die Grafikerin gar herzhaft pries nachdem sie ihre Präsentation beendet hatte.
agree-obj,"106 sg, ungram",der Publizist die Grafikerin gar herzhaft priesen nachdem sie ihre Präsentation beendet hatte.
agree-obj,"106 pl, gram",der Publizist die Grafikerinnen gar herzhaft pries nachdem sie ihre Präsentation beendet hatten.
agree-obj,"106 pl, ungram",der Publizist die Grafikerinnen gar herzhaft priesen nachdem sie ihre Präsentation beendet hatten.
agree-obj,"107 sg, gram",der Optiker die Brillenträgerin einst ungeübt filmte um sie als Werbegesicht zu verwenden.
agree-obj,"107 sg, ungram",der Optiker die Brillenträgerin einst ungeübt filmten um sie als Werbegesicht zu verwenden.
agree-obj,"107 pl, gram",der Optiker die Brillenträgerinnen einst ungeübt filmte um sie als Werbegesicht zu verwendenn.
agree-obj,"107 pl, ungram",der Optiker die Brillenträgerinnen einst ungeübt filmten um sie als Werbegesicht zu verwendenn.
agree-obj,"108 sg, gram",der Soziologe die Ethnologin letztendlich pietätvoll achtete obwohl sie unterschiedlichen Schulen angehörten.
agree-obj,"108 sg, ungram",der Soziologe die Ethnologin letztendlich pietätvoll achteten obwohl sie unterschiedlichen Schulen angehörten.
agree-obj,"108 pl, gram",der Soziologe die Ethnologinnen letztendlich pietätvoll achtete obwohl sie unterschiedlichen Schulen angehörtenn.
agree-obj,"108 pl, ungram",der Soziologe die Ethnologinnen letztendlich pietätvoll achteten obwohl sie unterschiedlichen Schulen angehörtenn.
agree-obj,"109 sg, gram",der Herausgeber die Texterin heute spontan anrief um über ihre Arbeit zu sprechen.
agree-obj,"109 sg, ungram",der Herausgeber die Texterin heute spontan anriefen um über ihre Arbeit zu sprechen.
agree-obj,"109 pl, gram",der Herausgeber die Texterinnen heute spontan anrief um über ihre Arbeit zu sprechen.
agree-obj,"109 pl, ungram",der Herausgeber die Texterinnen heute spontan anriefen um über ihre Arbeit zu sprechen.
agree-obj,"110 sg, gram",der Kriminologe die Kommissarin neulich talentiert fotografierte als das Präsidium eine Weihnachtsfeier veranstaltete.
agree-obj,"110 sg, ungram",der Kriminologe die Kommissarin neulich talentiert fotografierten als das Präsidium eine Weihnachtsfeier veranstaltete.
agree-obj,"110 pl, gram",der Kriminologe die Kommissarinnen neulich talentiert fotografierte als das Präsidium eine Weihnachtsfeier veranstaltete.
agree-obj,"110 pl, ungram",der Kriminologe die Kommissarinnen neulich talentiert fotografierten als das Präsidium eine Weihnachtsfeier veranstaltete.
agree-obj,"111 sg, gram",der Mechaniker die Elektronikerin vorhin umgehend berichtigte als sie die Kabel verwechselte.
agree-obj,"111 sg, ungram",der Mechaniker die Elektronikerin vorhin umgehend berichtigten als sie die Kabel verwechselte.
agree-obj,"111 pl, gram",der Mechaniker die Elektronikerinnen vorhin umgehend berichtigte als sie die Kabel verwechselten.
agree-obj,"111 pl, ungram",der Mechaniker die Elektronikerinnen vorhin umgehend berichtigten als sie die Kabel verwechselten.
agree-obj,"112 sg, gram",der Therapeut die Raucherin schließlich beachtlich ängstigte als er sie über die Risiken von Lungenkrebs aufklärte.
agree-obj,"112 sg, ungram",der Therapeut die Raucherin schließlich beachtlich ängstigten als er sie über die Risiken von Lungenkrebs aufklärte.
agree-obj,"112 pl, gram",der Therapeut die Raucherinnen schließlich beachtlich ängstigte als er sie über die Risiken von Lungenkrebs aufklärte.
agree-obj,"112 pl, ungram",der Therapeut die Raucherinnen schließlich beachtlich ängstigten als er sie über die Risiken von Lungenkrebs aufklärte.
agree-obj,"113 sg, gram",der Statistiker die Analystin eben spöttisch tadelte weil er mit ihren Berechnungen nicht zufrieden war.
agree-obj,"113 sg, ungram",der Statistiker die Analystin eben spöttisch tadelten weil er mit ihren Berechnungen nicht zufrieden war.
agree-obj,"113 pl, gram",der Statistiker die Analystinnen eben spöttisch tadelte weil er mit ihren Berechnungen nicht zufrieden war.
agree-obj,"113 pl, ungram",der Statistiker die Analystinnen eben spöttisch tadelten weil er mit ihren Berechnungen nicht zufrieden war.
agree-obj,"114 sg, gram",der Bibliothekar die Leserin wohl kurzerhand benutzte um mehr über die Interessen der Kundschaft zu erfahren.
agree-obj,"114 sg, ungram",der Bibliothekar die Leserin wohl kurzerhand benutzten um mehr über die Interessen der Kundschaft zu erfahren.
agree-obj,"114 pl, gram",der Bibliothekar die Leserinnen wohl kurzerhand benutzte um mehr über die Interessen der Kundschaft zu erfahren.
agree-obj,"114 pl, ungram",der Bibliothekar die Leserinnen wohl kurzerhand benutzten um mehr über die Interessen der Kundschaft zu erfahren.
agree-obj,"115 sg, gram",der Reiter die Jurorin sogar direkt beschimpfte als sie ihm eine schlechte Wertung gab.
agree-obj,"115 sg, ungram",der Reiter die Jurorin sogar direkt beschimpften als sie ihm eine schlechte Wertung gab.
agree-obj,"115 pl, gram",der Reiter die Jurorinnen sogar direkt beschimpfte als sie ihm eine schlechte Wertung gabn.
agree-obj,"115 pl, ungram",der Reiter die Jurorinnen sogar direkt beschimpften als sie ihm eine schlechte Wertung gabn.
agree-obj,"116 sg, gram",der Bräutigam die Brautjungfern damals vorsorglich ermahnte da ihr ein bestimmter Ruf vorauseilte.
agree-obj,"116 sg, ungram",der Bräutigam die Brautjungfern damals vorsorglich ermahnten da ihr ein bestimmter Ruf vorauseilte.
agree-obj,"116 pl, gram",der Bräutigam die Brautjungfern damals vorsorglich ermahnte da ihnen ein bestimmter Ruf vorauseilte.
agree-obj,"116 pl, ungram",der Bräutigam die Brautjungfern damals vorsorglich ermahnten da ihnen ein bestimmter Ruf vorauseilte.
agree-obj,"117 sg, gram",der Anwohner die Aktivistin letztens aggressiv nötigte da ihm der Protest zu laut war.
agree-obj,"117 sg, ungram",der Anwohner die Aktivistin letztens aggressiv nötigten da ihm der Protest zu laut war.
agree-obj,"117 pl, gram",der Anwohner die Aktivistinnen letztens aggressiv nötigte da ihm der Protest zu laut war.
agree-obj,"117 pl, ungram",der Anwohner die Aktivistinnen letztens aggressiv nötigten da ihm der Protest zu laut war.
agree-obj,"118 sg, gram",der Administrator die Hackerin wieder unbeirrbar bekämpfte um die Kontrolle über sein System bewahren.
agree-obj,"118 sg, ungram",der Administrator die Hackerin wieder unbeirrbar bekämpften um die Kontrolle über sein System bewahren.
agree-obj,"118 pl, gram",der Administrator die Hackerinnen wieder unbeirrbar bekämpfte um die Kontrolle über sein System bewahren.
agree-obj,"118 pl, ungram",der Administrator die Hackerinnen wieder unbeirrbar bekämpften um die Kontrolle über sein System bewahren.
agree-obj,"119 sg, gram",der Schwimmer die Ruderin zunächst unheimlich fürchtete da sie von seinem Doping wusste.
agree-obj,"119 sg, ungram",der Schwimmer die Ruderin zunächst unheimlich fürchteten da sie von seinem Doping wusste.
agree-obj,"119 pl, gram",der Schwimmer die Ruderinnen zunächst unheimlich fürchtete da sie von seinem Doping wussten.
agree-obj,"119 pl, ungram",der Schwimmer die Ruderinnen zunächst unheimlich fürchteten da sie von seinem Doping wussten.
agree-obj,"120 sg, gram",der Schiedsrichter die Fußballerin immerhin konsequent bestrafte um das schwere Foul zu ahnden.
agree-obj,"120 sg, ungram",der Schiedsrichter die Fußballerin immerhin konsequent bestraften um das schwere Foul zu ahnden.
agree-obj,"120 pl, gram",der Schiedsrichter die Fußballerinnen immerhin konsequent bestrafte um das schwere Foul zu ahnden.
agree-obj,"120 pl, ungram",der Schiedsrichter die Fußballerinnen immerhin konsequent bestraften um das schwere Foul zu ahnden.
agree-gen,1 a,Der Entwurf des Romans des Bibliothekars wurde von allen gelobt.
agree-gen,1 b,Der Entwurf der Romane des Bibliothekars wurde von allen gelobt.
agree-gen,1 c,Der Entwurf des Romans des Bibliothekars wurden von allen gelobt.
agree-gen,1 d,Der Entwurf der Romane des Bibliothekars wurden von allen gelobt.
agree-gen,2 a,Der Brief des Anwaltes des Diebes hatte die Zeugen erschreckt.
agree-gen,2 b,Der Brief der Anwälte des Diebes hatte die Zeugen erschreckt.
agree-gen,2 c,Der Brief des Anwaltes des Diebes hatten die Zeugen erschreckt.
agree-gen,2 d,Der Brief der Anwälte des Diebes hatten die Zeugen erschreckt.
agree-gen,3 a,Das Getränk des Kindes des Zahnarztes hat nicht gut geschmeckt.
agree-gen,3 b,Das Getränk der Kinder des Zahnarztes hat nicht gut geschmeckt.
agree-gen,3 c,Das Getränk des Kindes des Zahnarztes haben nicht gut geschmeckt.
agree-gen,3 d,Das Getränk der Kinder des Zahnarztes haben nicht gut geschmeckt.
agree-gen,4 a,Der Preis des Schatzes des Museums war niedriger als er dachte.
agree-gen,4 b,Der Preis der Schätze des Museums war niedriger als er dachte.
agree-gen,4 c,Der Preis des Schatzes des Museums waren niedriger als er dachte.
agree-gen,4 d,Der Preis der Schätze des Museums waren niedriger als er dachte.
agree-gen,5 a,Das Ende des Kabels des Telefons war nicht richtig isoliert.
agree-gen,5 b,Das Ende der Kabel des Telefons war nicht richtig isoliert.
agree-gen,5 c,Das Ende des Kabels des Telefons waren nicht richtig isoliert.
agree-gen,5 d,Das Ende der Kabel des Telefons waren nicht richtig isoliert.
agree-gen,6 a,Der Erfolg des Films des Regisseurs wurde richtig groß gefeiert.
agree-gen,6 b,Der Erfolg der Filme des Regisseurs wurde richtig groß gefeiert.
agree-gen,6 c,Der Erfolg des Films des Regisseurs wurden richtig groß gefeiert.
agree-gen,6 d,Der Erfolg der Filme des Regisseurs wurden richtig groß gefeiert.
agree-gen,7 a,Der Stall des Schlosses des Königs hatte sehr schnelle Pferde.
agree-gen,7 b,Der Stall der Schlösser des Königs hatte sehr schnelle Pferde.
agree-gen,7 c,Der Stall des Schlosses des Königs hatten sehr schnelle Pferde.
agree-gen,7 d,Der Stall der Schlösser des Königs hatten sehr schnelle Pferde.
agree-gen,8 a,Das Geräusch des Schlagzeugs des Sohnes war viel zu laut.
agree-gen,8 b,Das Geräusch der Schlagzeuge des Sohnes war viel zu laut.
agree-gen,8 c,Das Geräusch des Schlagzeugs des Sohnes waren viel zu laut.
agree-gen,8 d,Das Geräusch der Schlagzeuge des Sohnes waren viel zu laut.
agree-gen,9 a,Der Zaun des Gartens des Hauses musste wieder gestrichen werden.
agree-gen,9 b,Der Zaun der Gärten des Hauses musste wieder gestrichen werden.
agree-gen,9 c,Der Zaun des Gartens des Hauses mussten wieder gestrichen werden.
agree-gen,9 d,Der Zaun der Gärten des Hauses mussten wieder gestrichen werden.
agree-gen,10 a,Das Layout des Buches des Autors hatte die Leser beeindruckt.
agree-gen,10 b,Das Layout der Bücher des Autors hatte die Leser beeindruckt.
agree-gen,10 c,Das Layout des Buches des Autors hatten die Leser beeindruckt.
agree-gen,10 d,Das Layout der Bücher des Autors hatten die Leser beeindruckt.
agree-gen,11 a,Das Notizbuch des Enkels des Professors wurde zum Glück wieder gefunden.
agree-gen,11 b,Das Notizbuch der Enkel des Professors wurde zum Glück wieder gefunden.
agree-gen,11 c,Das Notizbuch des Enkels des Professors wurden zum Glück wieder gefunden.
agree-gen,11 d,Das Notizbuch der Enkel des Professors wurden zum Glück wieder gefunden.
agree-gen,12 a,Das Bild des Segelboots des Kapitäns wurde von allen bewundert.
agree-gen,12 b,Das Bild der Segelboote des Kapitäns wurde von allen bewundert.
agree-gen,12 c,Das Bild des Segelboots des Kapitäns wurden von allen bewundert.
agree-gen,12 d,Das Bild der Segelboote des Kapitäns wurden von allen bewundert.
agree-gen,13 a,Das U-Boot des Feindes des Staates hat die Flotte versenkt.
agree-gen,13 b,Das U-Boot der Feinde des Staates hat die Flotte versenkt.
agree-gen,13 c,Das U-Boot des Feindes des Staates haben die Flotte versenkt.
agree-gen,13 d,Das U-Boot der Feinde des Staates haben die Flotte versenkt.
agree-gen,14 a,Der Goldfisch des Sohnes des Freundes hatte sehr schöne Farben.
agree-gen,14 b,Der Goldfisch der Söhne des Freundes hatte sehr schöne Farben.
agree-gen,14 c,Der Goldfisch des Sohnes des Freundes hatten sehr schöne Farben.
agree-gen,14 d,Der Goldfisch der Söhne des Freundes hatten sehr schöne Farben.
agree-gen,15 a,Der Schrank des Apothekers des Dorfes ist deswegen leer geblieben.
agree-gen,15 b,Der Schrank der Apotheker des Dorfes ist deswegen leer geblieben.
agree-gen,15 c,Der Schrank des Apothekers des Dorfes sind deswegen leer geblieben.
agree-gen,15 d,Der Schrank der Apotheker des Dorfes sind deswegen leer geblieben.
agree-gen,16 a,Der Wert des Gemäldes des Künstlers hatte sich schnell verringert.
agree-gen,16 b,Der Wert der Gemälde des Künstlers hatte sich schnell verringert.
agree-gen,16 c,Der Wert des Gemäldes des Künstlers hatten sich schnell verringert.
agree-gen,16 d,Der Wert der Gemälde des Künstlers hatten sich schnell verringert.
agree-gen,17 a,Der Gewinn des Unternehmens des Millionärs hat sich in den letzten Monaten vermehrt.
agree-gen,17 b,Der Gewinn der Unternehmen des Millionärs hat sich in den letzten Monaten vermehrt.
agree-gen,17 c,Der Gewinn des Unternehmens des Millionärs haben sich in den letzten Monaten vermehrt.
agree-gen,17 d,Der Gewinn der Unternehmen des Millionärs haben sich in den letzten Monaten vermehrt.
agree-gen,18 a,Der Fressnapf des Hundes des Doktors wurde nur selten gefüllt.
agree-gen,18 b,Der Fressnapf der Hunde des Doktors wurde nur selten gefüllt.
agree-gen,18 c,Der Fressnapf des Hundes des Doktors wurden nur selten gefüllt.
agree-gen,18 d,Der Fressnapf der Hunde des Doktors wurden nur selten gefüllt.
agree-gen,19 a,Der Parkplatz des Theaters des Landkreises war immer ziemlich voll.
agree-gen,19 b,Der Parkplatz der Theater des Landkreises war immer ziemlich voll.
agree-gen,19 c,Der Parkplatz des Theaters des Landkreises waren immer ziemlich voll.
agree-gen,19 d,Der Parkplatz der Theater des Landkreises waren immer ziemlich voll.
agree-gen,20 a,Das Leid des Opfers des Krieges hat die Besucher tief bewegt.
agree-gen,20 b,Das Leid der Opfer des Krieges hat die Besucher tief bewegt.
agree-gen,20 c,Das Leid des Opfers des Krieges haben die Besucher tief bewegt.
agree-gen,20 d,Das Leid der Opfer des Krieges haben die Besucher tief bewegt.
agree-gen,21 a,Das Material des Schuhs des Geschäftsmannes war nicht gerade wasserfest.
agree-gen,21 b,Das Material der Schuhe des Geschäftsmannes war nicht gerade wasserfest.
agree-gen,21 c,Das Material des Schuhs des Geschäftsmannes waren nicht gerade wasserfest.
agree-gen,21 d,Das Material der Schuhe des Geschäftsmannes waren nicht gerade wasserfest.
agree-gen,22 a,Der Geruch des Stalls des Landwirts hat die Gäste sehr gestört.
agree-gen,22 b,Der Geruch der Ställe des Landwirts hat die Gäste sehr gestört.
agree-gen,22 c,Der Geruch des Stalls des Landwirts haben die Gäste sehr gestört.
agree-gen,22 d,Der Geruch der Ställe des Landwirts haben die Gäste sehr gestört.
agree-gen,23 a,Der Streik des Arbeiters des Betriebs hatte die Finanzen getroffen.
agree-gen,23 b,Der Streik der Arbeiter des Betriebs hatte die Finanzen getroffen.
agree-gen,23 c,Der Streik des Arbeiters des Betriebs hatten die Finanzen getroffen.
agree-gen,23 d,Der Streik der Arbeiter des Betriebs hatten die Finanzen getroffen.
agree-gen,24 a,Der Fleck im Hemd des Direktors war sehr schwer zu entfernen.
agree-gen,24 b,Der Fleck in den Hemden des Direktors war sehr schwer zu entfernen.
agree-gen,24 c,Der Fleck im Hemd des Direktors waren sehr schwer zu entfernen.
agree-gen,24 d,Der Fleck in den Hemden des Direktors waren sehr schwer zu entfernen.
agree-gen,25 a,Das Gewehr auf dem Tisch des Generals war noch nicht geladen.
agree-gen,25 b,Das Gewehr auf den Tischen des Generals war noch nicht geladen.
agree-gen,25 c,Das Gewehr auf dem Tisch des Generals waren noch nicht geladen.
agree-gen,25 d,Das Gewehr auf den Tischen des Generals waren noch nicht geladen.
agree-gen,26 a,Das Haustier im Hof des Tierarztes schien sehr krank zu sein.
agree-gen,26 b,Das Haustier in den Höfen des Tierarztes schien sehr krank zu sein.
agree-gen,26 c,Das Haustier im Hof des Tierarztes schienen sehr krank zu sein.
agree-gen,26 d,Das Haustier in den Höfen des Tierarztes schienen sehr krank zu sein.
agree-gen,27 a,Der Fluss durch den Park des Herzogs hat den Besuchern am besten gefallen.
agree-gen,27 b,Der Fluss durch die Parks des Herzogs hat den Besuchern am besten gefallen.
agree-gen,27 c,Der Fluss durch den Park des Herzogs haben den Besuchern am besten gefallen.
agree-gen,27 d,Der Fluss durch die Parks des Herzogs haben den Besuchern am besten gefallen.
agree-gen,28 a,Der Anschlag auf den Stützpunkt des Offiziers hat trotzdem alle überrascht.
agree-gen,28 b,Der Anschlag auf die Stützpunkte des Offiziers hat trotzdem alle überrascht.
agree-gen,28 c,Der Anschlag auf den Stützpunkt des Offiziers haben trotzdem alle überrascht.
agree-gen,28 d,Der Anschlag auf die Stützpunkte des Offiziers haben trotzdem alle überrascht.
agree-gen,29 a,Der Junge mit dem Auto des Feuerwehrmannes ist gegen einen Baum gekracht.
agree-gen,29 b,Der Junge mit den Autos des Feuerwehrmannes ist gegen einen Baum gekracht.
agree-gen,29 c,Der Junge mit dem Auto des Feuerwehrmannes sind gegen einen Baum gekracht.
agree-gen,29 d,Der Junge mit den Autos des Feuerwehrmannes sind gegen einen Baum gekracht.
agree-gen,30 a,Der Schmetterling neben dem Baum des Kindergartens hat die ganze Klasse überrascht.
agree-gen,30 b,Der Schmetterling neben den Bäumen des Kindergartens hat die ganze Klasse überrascht.
agree-gen,30 c,Der Schmetterling neben dem Baum des Kindergartens haben die ganze Klasse überrascht.
agree-gen,30 d,Der Schmetterling neben den Bäumen des Kindergartens haben die ganze Klasse überrascht.
agree-gen,31 a,Der Regenschirm neben dem Telefon des Lehrlings hatte das Holz nass gemacht.
agree-gen,31 b,Der Regenschirm neben den Telefonen des Lehrlings hatte das Holz nass gemacht.
agree-gen,31 c,Der Regenschirm neben dem Telefon des Lehrlings hatten das Holz nass gemacht.
agree-gen,31 d,Der Regenschirm neben den Telefonen des Lehrlings hatten das Holz nass gemacht.
agree-gen,32 a,Der Protest gegen das Urteil des Gerichts wurde im Fernsehen übertragen.
agree-gen,32 b,Der Protest gegen die Urteile des Gerichts wurde im Fernsehen übertragen.
agree-gen,32 c,Der Protest gegen das Urteil des Gerichts wurden im Fernsehen übertragen.
agree-gen,32 d,Der Protest gegen die Urteile des Gerichts wurden im Fernsehen übertragen.
agree-gen,33 a,Der Prinz auf dem Fest des Staatsoberhauptes wurde ständig von Paparazzi fotografiert.
agree-gen,33 b,Der Prinz auf den Festen des Staatsoberhauptes wurde ständig von Paparazzi fotografiert.
agree-gen,33 c,Der Prinz auf dem Fest des Staatsoberhauptes wurden ständig von Paparazzi fotografiert.
agree-gen,33 d,Der Prinz auf den Festen des Staatsoberhauptes wurden ständig von Paparazzi fotografiert.
agree-gen,34 a,Der Betrag auf dem Konto des Investors wurde in die Schweiz überwiesen.
agree-gen,34 b,Der Betrag auf den Konten des Investors wurde in die Schweiz überwiesen.
agree-gen,34 c,Der Betrag auf dem Konto des Investors wurden in die Schweiz überwiesen.
agree-gen,34 d,Der Betrag auf den Konten des Investors wurden in die Schweiz überwiesen.
agree-gen,35 a,Der Angestellte neben dem Eingang des Geschäfts hat die Tür geöffnet.
agree-gen,35 b,Der Angestellte neben den Eingängen des Geschäfts hat die Tür geöffnet.
agree-gen,35 c,Der Angestellte neben dem Eingang des Geschäfts haben die Tür geöffnet.
agree-gen,35 d,Der Angestellte neben den Eingängen des Geschäfts haben die Tür geöffnet.
agree-gen,36 a,Der Virus im Blog des Administrators hatte viele Computer infiziert.
agree-gen,36 b,Der Virus in den Blogs des Administrators hatte viele Computer infiziert.
agree-gen,36 c,Der Virus im Blog des Administrators hatten viele Computer infiziert.
agree-gen,36 d,Der Virus in den Blogs des Administrators hatten viele Computer infiziert.
agree-gen,37 a,Der Polizist vor dem Motorrad des Diebes wurde bei der Verfolgung verwundet.
agree-gen,37 b,Der Polizist vor den Motorrädern des Diebes wurde bei der Verfolgung verwundet.
agree-gen,37 c,Der Polizist vor dem Motorrad des Diebes wurden bei der Verfolgung verwundet.
agree-gen,37 d,Der Polizist vor den Motorrädern des Diebes wurden bei der Verfolgung verwundet.
agree-gen,38 a,Das Dessert im Menü des Kochs hatte mehrere Preise gewonnen.
agree-gen,38 b,Das Dessert in den Menüs des Kochs hatte mehrere Preise gewonnen.
agree-gen,38 c,Das Dessert im Menü des Kochs hatten mehrere Preise gewonnen.
agree-gen,38 d,Das Dessert in den Menüs des Kochs hatten mehrere Preise gewonnen.
agree-gen,39 a,Der Pfirsich im Regal des Supermarkts hat sehr appetitlich ausgesehen.
agree-gen,39 b,Der Pfirsich in den Regalen des Supermarkts hat sehr appetitlich ausgesehen.
agree-gen,39 c,Der Pfirsich im Regal des Supermarkts haben sehr appetitlich ausgesehen.
agree-gen,39 d,Der Pfirsich in den Regalen des Supermarkts haben sehr appetitlich ausgesehen.
agree-gen,40 a,Der Busch auf dem Parkplatz des Einkaufszentrums hat die Sicht behindert.
agree-gen,40 b,Der Busch auf den Parkplätzen des Einkaufszentrums hat die Sicht behindert.
